Axiom	dark	Terminal window at midnight — flat black canvas, monospaced text, and one orange cursor bl	BerkeleyMono, Inter	#000000 #111111 #191919 #202020	organic,monochrome,coffee
Ayaka B. Ito	both	Editorial spread on warm linen paper. A tactile, magazine-like atmosphere where oversized 	Hanae, Open Sans	#000000 #ffffff #eeecec #fefdf8	editorial,magazine,portfolio,beauty,blog
BEHAVE Candy	light	neon candy-aisle pop. A single electric cobalt carries every word, chartreuse lime stabs t	Good Sans	#061fff #d3ff56 #ffcfd1 #efe5ff	kids,children,playful,colorful,pastel,food
BMW.com	light	Gallery wall for sculpted metal — a typographic frame where the cars are the only color.	BMWTypeNextLatin, BMWTypeNextLatin Light	#262626 #ffffff #bbbbbb #f1f1f1	swiss,luxury,architecture,construction,beauty,automotive,museum
BUTT STUDIO	light	gallery wall with one massive serif wordmark	helvetica, Caslon	#000000 #ffffff #131313 #e0e0e0	swiss,architecture,corporate,hotel,brutalist,typography,agency
Backlight	light	Vermillion stamp on warm vellum — a printed catalog cover where one ink red commands the c	Instrument Sans, Fragment Mono	#dd3508 #f3b8a9 #e4ddd5 #ffffff	pastel,light,warm,retro
Baggu	light	Sunlit print catalog on cream paper — a single warm off-white surface where black type and	studioPro, Arial	#f6f4ee #000000 #7b7a77 #298018	fashion,kids,ecommerce,product,beauty,logistics,furniture
Ballpark	light				
Balsa	light	engineering notebook on white drafting paper	sans-serif, Van Condensed Pro Bold	#000000 #ffffff #f7f7f7 #313131	productivity
Bang & Olufsen	light	Scandinavian gallery on porcelain. When a B&O page goes dark, the product is lit like a sc	BeoSupreme, object-fit: cover; object-position: center;	#ffffff #fcfaee #191817 #000000	luxury,fashion,industrial,ecommerce,product,organic,construction
Bareis + Nicolaus	dark	White chalk on black slate. A typographic control panel and a full-bleed visual index shar	Lausanne, Victor Serif	#000000 #ffffff #a9a9a9	swiss,brutalist,typography
Base	light	Blueprint globe, blue pulse.	Doto, Coinbase Sans	#0000ff #098551 #000000 #ffffff	corporate,portfolio,crypto,banking,space,community,startup
Base Design	both	Monochrome art book unbound — two-tone editorial monolith with documentary bleed photograp	BaseGrotesk	#ffffff #000000 #ababab	brutalist,agency,construction,monochrome
Base44	light	sunlit notepad with a lime highlighter	WixMadeforText, WixMisoRegular	#faf9f7 #ffffff #0f0f0f #232529	minimal,ai
BaseHub	dark	midnight canvas, molten filament	Geist, Geist Mono	#ff6c02 #ff9b51 #55c2ff #f3f3f3	gradient
Basedash	dark	Midnight data terminal with frosted type. A dark observatory where metrics glow in violet 	Inter, Alpha Lyrae	#000000 #050607 #ffffff #e8eaee	saas,dashboard
Basic.Space	light	curated gallery on white marble	FTBasicSpace	#0700ff #000000 #ffffff #ebebeb	luxury,ecommerce,education,beauty,real estate,space,museum
Bear Markdown Notes	light	Quiet notebook on white linen	bearsans, bearsansheadline	#dd4c4f #000000 #444444 #888888	minimal,kids,children,productivity
Beau	light	Ink on warm parchment — confident monochromatic editorial with a single theatrical gradien	Geist	#ffffff #f6f4f1 #000000 #666666	beauty,gradient
Beautiful™	light	Warm kitchen on a Sunday morning	GascogneTS, Basis Grotesque Pro	#fa7864 #dc8264 #fff5e6 #000000	fashion,kids,ecommerce,product,hospitality,restaurant,organic
Becklyn	dark	Obsidian gallery with italic poetry — a black-walled room where one serif sentence glows a	Cambon, UniversalSans	#ffffff #1a1a1a #3b3b3b #606060	brutalist,agency,blog,law firm,consulting
BelArosa Chalet	both	dusk on alpine vellum	Avenir LT Pro Roman, ITC Giovanni Std Bold	#193741 #1d414d #eac486 #ffffff	swiss,luxury,hospitality,hotel,restaurant,travel,wellness
Bento	both	bento lunchbox on sunlit linoleum. A grid of rounded, sticker-like cards in lime, lavender	Arial, Linksans	#d2e823 #e9c0e9 #2665d6 #780016	kids,children,playful,colorful,pastel,construction,food
Better Stack	dark	Midnight SRE console	Helvetica Now Text, Helvetica Now Display	#0f101a #151621 #1f2433 #939db8	dark,developer,gradient,science,security,coffee
Bibliothèque	dark	Black-cube gallery under spotlight — a single illuminated plate in a vast dark room.	Unica77 LL	#000000 #ffffff	restaurant,photography,beauty,monochrome,museum,blog
BitcoinOS	dark	Obsidian monolith with a burning yellow sigil — BitcoinOS is a crypto project whose interf	Review Condensed, Review	#101010 #000000 #1a1a1a #272727	cinematic,crypto
Blok	both	Swiss showroom on teal-tinted paper	Poppins, Jost	#0a0d0f #ffffff #2e3438 #000000	swiss,jewelry
BlueYard Capital	light	Sunset editorial observatory. A warm peach horizon bleeds into pure white, one oversized h	Instrument Sans	#ffffff #3a3a3e #090b11 #b5b0b0	corporate,fintech,portfolio,real estate,banking,space,news
Bluesky Social	light	Morning dispatch beneath open sky	InterVariable	#006aff #405168 #8798b0 #dce2ea	blog
Bolt	both	Electric lavender at dawn. A hushed lilac canvas wakes up to a single jolt of vivid blue —	agrandir-bolt, Inter	#f8f6fe #04091a #111426 #454a66	fintech,automotive,gradient,banking
Bongusta	light	editorial linen closet behind museum glass	Neue Haas Grotesk, Bongusta	#321929 #e0dddf #ffffff #1d1d1f	luxury,fashion,hospitality,hotel,restaurant,education,food
Boostinsurance	dark	Abyssal mission control	Gellix, Times	#002025 #244348 #455c60 #54696c	corporate,healthcare,fintech,portfolio,legal,automotive,gradient
Bpowell	both	type as architecture on white plaster	Teg, Beatrice Display	#ffffff #111111 #000000 #2b2b2b	brutalist,typography,portfolio,construction
Brainfish	light	lime-marker editorial broadsheet — a near-monochrome page where a single vivid green strok	Geist, Fraunces	#a3e635 #ffffff #fcfff7 #262626	minimal,gradient,ai,government
Brand	light	Chromatic graph paper atlas — a living brand specimen where every color block, headline, a	Dbsharpgroteskvariable Vf, Atlasgrotesk Web	#0061fe #5f9dff #fad24b #ff8c19	corporate,legal,government
Branding	dark	Black gallery wall, blood-red punctuation — Oversized white display type floats on a void-	Kmr Waldenburg, Editorialnew	#080808 #000000 #171617 #262525	industrial,brutalist,typography,agency
Break Maiden	dark	Oversized white type carved into a black gallery wall. A single condensed display face at 	Martin, America	#000000 #ffffff #8e8e8e	brutalist,agency,construction,museum,blog
Brex	light	White concrete, single ember — a clinical financial instrument where one orange spark does	Inter, Flecha	#ff5900 #000710 #15191e #000000	swiss,healthcare,fintech,retro,banking,insurance,enterprise
Brisbane Web Developer	light	gallery wall in winter light. An achromatic, spacious portfolio on a warm bone-white canva	system-ui, -apple-system, sans-serif, Suisse Works Trial	#f4f3f1 #333333 #4d4d4d #666666	swiss,architecture,portfolio,construction,real estate,blog,wedding
Browserbase	light	editorial broadsheet meets data terminal — a single hot orange punctuating a near-monochro	plain, gtPlanar	#000000 #ffffff #f8fafc #e2e9f3	minimal,clinical,gaming,developer,dashboard,gradient,space
Buddy	both	Engineering blueprint on graph paper. A white drafting surface scored with a faint grid, i	IBM Plex Sans, IBM Plex Mono	#bfff5a #1a67fd #0b3d28 #fcfcfd	corporate,clinical,tech,construction,gaming,automotive,developer
Bumble	light				
Bun	dark	Hot pink cursor in a midnight terminal — every interface element is either prose or code, 	system-ui, JetBrains Mono	#0d0e11 #14151a #1e2028 #282a36	pastel,developer,neon
Busuu	light	playful passport of global connection. Vivid gradient skies, bubble greetings, and circula	Nista	#3b1e90 #116eee #11ee92 #3a6ef0	kids,children,playful,travel,colorful,friendly,education
Busy Bee Honey	both	painted barn-side honey label — dark cocoa, gold, and blue stacked like a vintage billboar	TayMakawao, Barkman Honey	#3b2722 #f2ebd0 #000000 #ffca50	product,organic,natural,food,beauty,pharma,coffee
Buymeacoffee	light	Cream-paper café scrapbook with floating polaroid testimonials	ui-sans-serif, Circular Bold	#faf8f0 #ffffff #e5e7eb #000000	saas,pastel,friendly,nonprofit,community,startup,coffee
Bécane	light	Gallery wall on bone-white plaster	Eurostile Becane	#f6f6f6 #e6e6e6 #0a0a0a #ffffff	fashion,ecommerce,product,restaurant,construction,beauty,furniture
Bōjka Studio	light	fluorescent gallery wall	custom_15364 (Bōjka Display), -apple-system / BlinkMacSystemFont (System UI)	#000000 #282828 #ffffff #0af500	architecture,colorful,typography,agency,construction,neon,illustration
B—Line	light	Monospaced editorial museum catalog — achromatic typographic grid where the wordmark out-s	HELVMONO, helvetica-bold	#000000 #ffffff #595959	swiss,fashion,product,hotel,construction,space,museum
CHAIBOY	dark	black gallery wall with a single illuminated photograph.	Neue Haas Grotesk TP 55 Roman	#000000 #131313 #afafaf #ffffff	children,ecommerce,photography,beauty,monochrome
CHELSEA	dark	Black-box cinema with a single blue spotlight — the roster plays, the chrome disappears.	Neue Haas Unica Pro	#000000 #4490ff #1f2937 #f4efe9	cinematic,swiss,children,photography,agency,beauty,sport
CHRISTOPHER IRELAND CREATIVE	light	bone-white gallery wall, editorial monograph in morning light	Playfair Display, Rubik	#f2f1ec #000000 #333332 #5d5b5b	editorial,photography,magazine,church
CLOU architects	light	ink on cream paper	Circular Std	#fffffc #000000	architecture,photography,church
COS	light	white-walled fashion gallery	SuisseIntl	#ffffff #080808 #000000 #dadada	luxury,fashion,healthcare,ecommerce,beauty,sport,real estate
CQCM	light	Verdant cooperative megaphone. A vivid green slab screams a civic message across a white g	Athletics, Manrope	#44d991 #4c92e9 #ff6a51 #eaf9f2	corporate,healthcare,colorful,gaming,nonprofit,government,community
Cake Equity	light	founder's command center on warm bone-white, electric violet switches, chartreuse receipts	Plus Jakarta Sans, Inter	#4823ff #7e78ff #6d67fb #ede9ff	corporate,clinical,fintech,portfolio,dashboard,banking,insurance
Cal.com	light	Monochrome Utility, Human Touch. A system that prioritizes clarity and function with a sta	Cal Sans, Cal Sans UI Variable Light	#101010 #0099ff #ffffff #f4f4f4	community,productivity
Caldera	light	forge fire on warm limestone. The canvas is raw warm plaster, and every orange element rea	PP Neue Corp Compact, DM Sans	#fc5000 #524ae9 #f5f28e #f7f6f2	construction,gaming,warm,neon,crypto,community,energy
Calendly.com	light	Navy ink on cool marble.	Gilroy, Gilroy	#0b3558 #006bff #476788 #a6bbd1	healthcare,hotel,saas,insurance,wedding
Campsite	light	Warm paper workspace — quiet, cream, and product-forward	Inter, ui-monospace	#fffdf9 #ffffff #f5f5f5 #f0f0f0	minimal,product,hotel,friendly,warm,productivity,startup
Campsite	light	sunlit editorial workspace — warm cream paper with one orange stamp of intent	Inter, ui-monospace	#ff6b1a #451a03 #fef3c7 #22c55e	kids,children,hospitality,hotel,travel,natural,experimental
Canva	light	candy-colored creative studio — a white canvas floating inside a gradient sky	Times, Canva Sans	#8b3dff #a370fc #9729ff #ff3d4d	colorful,gradient
Canva	light	playful artist's studio bathed in violet dawn — a clean white workspace where every accent	Times, Canva Sans	#8b3dff #9729ff #a370fc #ff6105	colorful
Cap	light	quiet white studio with a single blue spark	defaultFont, Cap Sans (custom geometric sans, similar to General Sans or Inter Display)	#3b82f6 #2563eb #202020 #000000	minimal,playful,productivity,startup
Cards Against Humanity	dark	Apocalypse broadcast on blackout paper	Spektra, Helvetica Neue LT	#000000 #ebe4d8 #c3bdb3 #ff4034	gaming,insurance
Cards Against Humanity	dark	Scattered playing cards on a velvet game table — the design language is the game itself, n	Helvetica Neue LT, Helvetica Neue	#000000 #ffffff #fe2f2f #7333f1	kids,playful,gaming
Carrot	light	Activist poster on a single sheet of acid-lime paper — confident, flat, and slightly loud.	Signifier, DM Sans	#d4e04a #000000 #ffffff #535521	organic,food,nonprofit
Caserne	dark	black gallery wall with white type whispers	ABC Oracle	#000000 #ffffff #f2f2f2 #858484	cinematic,clinical,brutalist,photography,agency,portfolio,construction
Cassette	dark	Neon cassette on black velvet. A single hi-vis yellow burns against a warm-black void, the	Apercu Pro, Apercu Mono Pro	#f0e226 #19181a #000000 #f5f4f0	cinematic,clinical,agency,sport,music,automotive,neon
Champions4good	dark	midnight sports broadside — a vintage club poster screaming from a plum-dark wall	Druk Condensed Super Desktop, Neue Montreal	#23002b #e894ff #291900 #002629	dark,sport,gaming,fitness
Changelog	dark	observatory console behind dark glass.	Inter Variable, Berkeley Mono	#08090a #141516 #1c1c1f #23252a	dark,industrial,clinical,experimental,construction,dashboard,monochrome
Channel Studio	dark	Studio darkroom with a single coral flare	Lausanne	#cacaca #0a0a0a #727272 #ff7777	clinical,agency,sport,community,law firm,consulting,church
Chantlings	dark	Candlelit cave, ember in the void	Mija	#222222 #333333 #ffffff #ffaa20	dark,minimal,children,music,light,nature
Charlie	dark	Monastery stone-cut typography on obsidian. A portfolio that uses one red wall to make sil	Brasparz Variable, NeueHaas	#000000 #ffffff #838383 #ed1c24	brutalist,construction
Charlie Phipps	both	oversized editorial gallery wall — a single massive Helvetica headline and one full-bleed 	Helvetica Neue, Times	#101011 #ffffff #000000 #ededed	brutalist,photography,typography
Chat for impact	light	forest-green clinic with pastel rooms	DM Sans	#0a3922 #ff643b #460095 #1dbf73	healthcare,clinical,saas,wellness,pharma,consulting,fitness
ChatGPT	light	graphite ink on warm paper	-apple-system-body	#f9f9f9 #ffffff #0d0d0d #5d5d5d	friendly,gaming,government,community
Checkly	dark	Mission control at deep orbit	Inter, JetBrains Mono	#041734 #0075ff #008ef0 #002652	clinical,developer,security
Chester's Garden	light	Flimsy art-zine on drafting paper	Fraunces, Inter	#e5e7eb #fafafa #000000 #171717	children,blog,furniture,church
Chronicle	light	Typographer's proof sheet — a composited page where precision of letterform carries the en	Diatype	#050505 #000000 #151515 #292929	clinical,typography,monochrome,community,church
Circle	dark	Aurora-lit mission control in deep midnight. A near-black indigo page glows from the cente	Inter	#0f0f35 #15163d #ffffff #0a0a0a	cinematic,corporate,clinical,community
Ciridae	dark	void chamber with ember pulse — a near-black cathedral where the only warm note is a thin 	Pragmatica Cond, Pragmatica	#cc6437 #0b0b0b #272a2a #edebe7	dark,cinematic,gaming,neon,3d
Clase bcn	light	editorial gallery on white wall	SuisseIntl-Regular, Suisse Int'l	#ffffff #000000 #0a0a0a #939393	editorial,swiss,architecture,clinical,hospitality,hotel,brutalist
Claude	light	Warm parchment printed artifact — ink on bone paper, clay as the only chromatic breath.	Anthropic Serif, Anthropic Sans	#f8f8f6 #ffffff #efeeeb #121212	pastel,ai
Claude Type	light	curated gallery on warm parchment	MagicUIPro	#fcfbf7 #ffffff #e7e4e0 #0d0d0f	clinical,restaurant,typography,3d,museum,church
Clay	light	Bright playroom of clay shapes on white paper. A monochrome workspace punctuated by vivid,	Roobert, Phosphor	#000000 #ffffff #f9f8f6 #dad4c8	clinical,children,playful,construction,law firm,fitness,church
Clearbit	light	data observatory on cloud paper — a room-bright, near-acromatic canvas where midnight ink 	InterVar	#091135 #0f77ff #127ee3 #36394a	saas,legal,dashboard,banking,insurance,space,security
